Column,origo_clean,id
1347,NA,HD000668
1348,Saliniensis,HD000668
1349,NA,HD000668
1350,Allavonensis,HD000668
1351,NA,HD000668
1352,NA,HD000668
1353,NA,HD000668
1354,Brixia,HD000669
1355,NA,HD000670
1356,NA,HD000671
1357,NA,HD000672
1358,NA,HD000672
1359,NA,HD000672
1360,NA,HD000673
1361,NA,HD000674
1362,NA,HD000674
1363,NA,HD000674
1364,NA,HD000674
1365,NA,HD000674
1366,NA,HD000674
1367,NA,HD000674
1368,NA,HD000674
1369,NA,HD000674
1370,NA,HD000674
1371,NA,HD000674
1372,NA,HD000674
1373,NA,HD000674
1374,NA,HD000674
1375,NA,HD000674
1376,NA,HD000674
1377,NA,HD000674
1378,NA,HD000674
1379,NA,HD000674
1380,NA,HD000674
1381,NA,HD000674
1382,NA,HD000674
1383,NA,HD000674
1384,NA,HD000674
1385,NA,HD000674
1386,NA,HD000674
1387,NA,HD000674
1388,NA,HD000674
1389,NA,HD000674
1390,NA,HD000674
1391,NA,HD000674
1392,NA,HD000674
1393,NA,HD000674
1394,NA,HD000674
1395,NA,HD000674
1396,NA,HD000674
1397,NA,HD000674
1398,NA,HD000674
1399,NA,HD000674
1400,NA,HD000674
1401,NA,HD000674
1402,NA,HD000674
1403,NA,HD000674
1404,NA,HD000674
1405,NA,HD000674
1406,NA,HD000674
1407,NA,HD000674
1408,NA,HD000674
1409,NA,HD000674
1410,NA,HD000674
1411,NA,HD000674
1412,NA,HD000674
1413,NA,HD000674
1414,NA,HD000674
1415,NA,HD000674
1416,NA,HD000674
1417,NA,HD000674
1418,NA,HD000674
1419,NA,HD000674
1420,NA,HD000674
1421,NA,HD000674
1422,NA,HD000674
1423,NA,HD000674
1424,NA,HD000674
1425,NA,HD000674
1426,NA,HD000674
1427,NA,HD000674
1428,NA,HD000674
1429,NA,HD000674
1430,NA,HD000674
1431,NA,HD000674
1432,NA,HD000674
1433,NA,HD000674
1434,NA,HD000674
1435,NA,HD000674
1436,NA,HD000674
1437,NA,HD000674
1438,NA,HD000674
1439,NA,HD000674
1440,NA,HD000674
1441,NA,HD000674
1442,NA,HD000674
1443,NA,HD000674
1444,NA,HD000674
1445,NA,HD000674
1446,NA,HD000674
1447,NA,HD000674
1448,NA,HD000674
1449,NA,HD000674
1450,NA,HD000674
1451,NA,HD000674
1452,NA,HD000674
1453,NA,HD000674
1454,NA,HD000674
1455,NA,HD000674
1456,NA,HD000674
1457,NA,HD000674
1458,NA,HD000674
1459,NA,HD000674
1460,NA,HD000674
1461,NA,HD000674
1462,NA,HD000674
1463,NA,HD000674
1464,NA,HD000674
1465,NA,HD000674
1466,NA,HD000674
1467,NA,HD000674
1468,NA,HD000674
1469,NA,HD000674
1470,NA,HD000674
1471,NA,HD000674
1472,NA,HD000674
1473,NA,HD000674
1474,NA,HD000674
1475,NA,HD000674
1476,NA,HD000674
1477,NA,HD000674
1478,NA,HD000674
1479,NA,HD000674
1480,NA,HD000674
1481,NA,HD000674
1482,NA,HD000674
1483,NA,HD000674
1484,NA,HD000674
1485,NA,HD000674
1486,NA,HD000674
1487,NA,HD000674
1488,NA,HD000674
1489,NA,HD000674
1490,NA,HD000674
1491,NA,HD000674
1492,NA,HD000674
1493,NA,HD000674
1494,NA,HD000674
1495,NA,HD000674
1496,NA,HD000674
1497,NA,HD000674
1498,NA,HD000674
1499,NA,HD000674
1500,NA,HD000674
1501,NA,HD000674
1502,NA,HD000674
1503,NA,HD000674
1504,NA,HD000674
1505,NA,HD000674
1506,NA,HD000674
1507,NA,HD000674
1508,NA,HD000675
1509,NA,HD000676
1510,NA,HD000677
1511,NA,HD000678
1512,NA,HD000678
1513,NA,HD000679
1514,NA,HD000679
1515,NA,HD000679
1516,NA,HD000679
1517,NA,HD000679
1518,NA,HD000679
1519,NA,HD000679
1520,NA,HD000679
1521,NA,HD000679
1522,NA,HD000679
1523,NA,HD000679
1524,NA,HD000679
1525,NA,HD000679
1526,NA,HD000679
1527,NA,HD000679
1528,NA,HD000679
1529,NA,HD000679
1530,NA,HD000679
1531,NA,HD000679
1532,NA,HD000679
1533,NA,HD000679
1534,NA,HD000679
1535,NA,HD000679
1536,NA,HD000679
1537,NA,HD000679
1538,NA,HD000679
1539,NA,HD000679
1540,NA,HD000679
1541,NA,HD000679
1542,NA,HD000679
1543,NA,HD000679
1544,NA,HD000679
1545,NA,HD000679
1546,NA,HD000679
1547,NA,HD000680
1548,NA,HD000681
1549,NA,HD000681
1550,NA,HD000682
1551,NA,HD000683
1552,NA,HD000684
1553,NA,HD000684
1554,NA,HD000684
1555,NA,HD000685
1556,NA,HD000685
1557,NA,HD000686
1558,NA,HD000687
1559,NA,HD000687
1560,NA,HD000688
1561,NA,HD000688
1562,NA,HD000688
1563,NA,HD000689
1564,NA,HD000690
1565,NA,HD000690
1566,NA,HD000691
1567,NA,HD000691
1568,NA,HD000692
1569,NA,HD000693
1570,NA,HD000693
1571,NA,HD000694
1572,NA,HD000694
1573,NA,HD000694
1574,NA,HD000694
1575,NA,HD000694
1576,NA,HD000694
1577,NA,HD000694
1578,NA,HD000694
1579,NA,HD000694
1580,NA,HD000694
1581,NA,HD000694
1582,NA,HD000694
1583,NA,HD000694
1584,NA,HD000694
1585,NA,HD000694
1586,NA,HD000694
1587,NA,HD000694
1588,NA,HD000694
1589,NA,HD000694
1590,NA,HD000694
1591,NA,HD000694
1592,NA,HD000694
1593,NA,HD000694
1594,NA,HD000694
1595,NA,HD000694
1596,NA,HD000694
1597,NA,HD000694
1598,NA,HD000694
1599,NA,HD000694
1600,NA,HD000694
1601,NA,HD000694
1602,NA,HD000694
1603,NA,HD000694
1604,NA,HD000694
1605,NA,HD000694
1606,NA,HD000694
1607,NA,HD000694
1608,NA,HD000694
1609,NA,HD000694
1610,NA,HD000694
1611,NA,HD000694
1612,NA,HD000694
1613,NA,HD000694
1614,NA,HD000694
1615,NA,HD000694
1616,NA,HD000694
1617,NA,HD000694
1618,NA,HD000694
1619,NA,HD000694
1620,NA,HD000694
1621,NA,HD000694
1622,NA,HD000694
1623,NA,HD000694
1624,NA,HD000694
1625,NA,HD000694
1626,NA,HD000694
1627,NA,HD000694
1628,NA,HD000694
1629,NA,HD000694
1630,NA,HD000694
1631,NA,HD000694
1632,NA,HD000694
1633,NA,HD000695
1634,NA,HD000695
1635,NA,HD000696
1636,NA,HD000696
1637,NA,HD000697
1638,NA,HD000698
1639,NA,HD000698
1640,NA,HD000698
1641,NA,HD000698
1642,NA,HD000699
1643,NA,HD000700
1644,NA,HD000700
1645,NA,HD000700
1646,NA,HD000700
1647,NA,HD000700
1648,NA,HD000700
1649,NA,HD000700
1650,NA,HD000701
1651,NA,HD000701
1652,NA,HD000701
1653,NA,HD000702
1654,NA,HD000702
1655,NA,HD000702
1656,NA,HD000702
1657,NA,HD000702
1658,NA,HD000703
1659,NA,HD000703
1660,NA,HD000703
1661,Eravisca,HD000703
1662,NA,HD000703
1663,NA,HD000703
1664,NA,HD000703
1665,NA,HD000704
1666,NA,HD000705
1667,NA,HD000705
1668,NA,HD000705
1669,NA,HD000705
1670,NA,HD000706
1671,NA,HD000706
1672,NA,HD000707
1673,NA,HD000708
1674,NA,HD000709
1675,NA,HD000709
1676,NA,HD000709
1677,NA,HD000709
1678,NA,HD000709
1679,Eravisca,HD000709
1680,NA,HD000709
1681,Canac(---),HD000709
1682,NA,HD000709
1683,NA,HD000709
1684,NA,HD000709
1685,NA,HD000709
1686,NA,HD000709
1687,NA,HD000709
1688,NA,HD000709
1689,NA,HD000709
1690,NA,HD000710
1691,NA,HD000711
1692,NA,HD000711
1693,NA,HD000712
1694,NA,HD000712
1695,NA,HD000712
1696,NA,HD000713
1697,NA,HD000713
1698,NA,HD000713
1699,NA,HD000714
1700,NA,HD000714
1701,NA,HD000715
1702,NA,HD000715
1703,NA,HD000715
1704,NA,HD000715
1705,NA,HD000715
1706,NA,HD000715
1707,NA,HD000715
1708,NA,HD000715
1709,NA,HD000715
1710,NA,HD000715
1711,NA,HD000716
1712,NA,HD000717
1713,NA,HD000717
1714,NA,HD000718
1715,NA,HD000718
1716,NA,HD000718
1717,NA,HD000718
1718,NA,HD000718
1719,NA,HD000718
1720,NA,HD000718
1721,NA,HD000718
1722,NA,HD000718
1723,NA,HD000718
1724,NA,HD000718
1725,NA,HD000718
1726,NA,HD000718
1727,NA,HD000718
1728,NA,HD000718
1729,NA,HD000718
1730,NA,HD000718
1731,NA,HD000718
1732,NA,HD000720
1733,NA,HD000721
1734,NA,HD000721
1735,NA,HD000721
1736,NA,HD000721
1737,NA,HD000721
1738,NA,HD000721
1739,NA,HD000721
1740,NA,HD000721
1741,NA,HD000721
1742,NA,HD000721
1743,NA,HD000721
1744,NA,HD000721
1745,NA,HD000721
1746,NA,HD000721
1747,NA,HD000721
1748,NA,HD000721
1749,NA,HD000721
1750,NA,HD000721
1751,NA,HD000721
1752,NA,HD000721
1753,NA,HD000721
1754,NA,HD000721
1755,NA,HD000721
1756,NA,HD000721
1757,NA,HD000721
1758,NA,HD000721
1759,NA,HD000721
1760,NA,HD000721
1761,NA,HD000721
1762,NA,HD000721
1763,NA,HD000721
1764,NA,HD000721
1765,NA,HD000721
1766,NA,HD000721
1767,NA,HD000721
1768,NA,HD000721
1769,NA,HD000721
1770,NA,HD000721
1771,NA,HD000721
1772,NA,HD000721
1773,NA,HD000721
1774,NA,HD000721
1775,NA,HD000721
1776,NA,HD000721
1777,NA,HD000721
1778,NA,HD000721
1779,NA,HD000721
1780,NA,HD000721
1781,NA,HD000721
1782,NA,HD000721
1783,NA,HD000721
1784,NA,HD000721
1785,NA,HD000721
1786,NA,HD000721
1787,NA,HD000721
1788,NA,HD000721
1789,NA,HD000721
1790,NA,HD000721
1791,NA,HD000721
1792,NA,HD000721
1793,NA,HD000721
1794,NA,HD000721
1795,NA,HD000721
1796,NA,HD000721
1797,NA,HD000721
1798,NA,HD000721
1799,NA,HD000721
1800,NA,HD000721
1801,NA,HD000721
1802,NA,HD000721
1803,NA,HD000721
1804,NA,HD000721
1805,NA,HD000721
1806,NA,HD000721
1807,NA,HD000721
1808,NA,HD000721
1809,NA,HD000721
1810,NA,HD000721
1811,NA,HD000721
1812,NA,HD000721
1813,NA,HD000721
1814,NA,HD000721
1815,NA,HD000721
1816,NA,HD000721
1817,NA,HD000721
1818,NA,HD000721
1819,NA,HD000721
1820,NA,HD000722
1821,NA,HD000722
1822,NA,HD000723
1823,NA,HD000723
1824,NA,HD000724
1825,NA,HD000724
1826,NA,HD000724
1827,NA,HD000724
1828,NA,HD000725
1829,NA,HD000725
1830,NA,HD000726
1831,NA,HD000726
1832,NA,HD000727
1833,NA,HD000727
1834,NA,HD000727
1835,NA,HD000729
1836,NA,HD000730
1837,NA,HD000730
1838,NA,HD000730
1839,NA,HD000731
1840,NA,HD000731
1841,NA,HD000732
1842,NA,HD000732
1843,NA,HD000733
1844,NA,HD000733
1845,NA,HD000733
1846,NA,HD000733
1847,NA,HD000733
1848,NA,HD000733
1849,NA,HD000733
1850,NA,HD000733
1851,NA,HD000733
1852,NA,HD000733
1853,NA,HD000733
1854,NA,HD000733
1855,NA,HD000733
1856,NA,HD000734
1857,NA,HD000735
1858,NA,HD000735
1859,NA,HD000736
1860,NA,HD000736
1861,NA,HD000736
1862,NA,HD000737
1863,NA,HD000738
1864,NA,HD000738
1865,NA,HD000739
1866,NA,HD000740
1867,NA,HD000740
1868,NA,HD000741
1869,NA,HD000742
1870,NA,HD000742
1871,NA,HD000742
1872,NA,HD000742
1873,NA,HD000743
1874,NA,HD000743
1875,NA,HD000744
1876,NA,HD000744
1877,NA,HD000745
1878,NA,HD000745
1879,NA,HD000745
1880,NA,HD000745
1881,NA,HD000745
1882,NA,HD000745
1883,NA,HD000745
1884,NA,HD000745
1885,NA,HD000745
1886,NA,HD000745
1887,NA,HD000745
1888,NA,HD000745
1889,NA,HD000745
1890,NA,HD000745
1891,NA,HD000745
1892,NA,HD000745
1893,NA,HD000745
1894,NA,HD000745
1895,NA,HD000745
1896,NA,HD000745
1897,NA,HD000745
1898,NA,HD000745
1899,NA,HD000745
1900,NA,HD000745
1901,NA,HD000745
1902,NA,HD000745
1903,NA,HD000745
1904,NA,HD000745
1905,NA,HD000745
1906,NA,HD000745
1907,NA,HD000745
1908,NA,HD000745
1909,NA,HD000745
1910,NA,HD000745
1911,NA,HD000745
1912,NA,HD000745
1913,NA,HD000745
1914,NA,HD000745
1915,NA,HD000745
1916,NA,HD000745
1917,NA,HD000745
1918,NA,HD000745
1919,NA,HD000745
1920,NA,HD000745
1921,NA,HD000745
1922,NA,HD000745
1923,NA,HD000745
1924,NA,HD000745
1925,NA,HD000745
1926,NA,HD000745
1927,NA,HD000745
1928,NA,HD000745
1929,NA,HD000745
1930,NA,HD000745
1931,NA,HD000745
1932,NA,HD000745
1933,NA,HD000745
1934,NA,HD000745
1935,NA,HD000745
1936,NA,HD000745
1937,NA,HD000745
1938,NA,HD000745
1939,NA,HD000745
1940,NA,HD000745
1941,NA,HD000745
1942,NA,HD000745
1943,NA,HD000745
1944,NA,HD000745
1945,NA,HD000745
1946,NA,HD000745
1947,NA,HD000745
1948,NA,HD000745
1949,NA,HD000745
1950,NA,HD000745
1951,NA,HD000745
1952,NA,HD000745
1953,NA,HD000745
1954,NA,HD000745
1955,NA,HD000745
1956,NA,HD000745
1957,NA,HD000745
1958,NA,HD000745
1959,NA,HD000746
1960,NA,HD000746
1961,NA,HD000747
1962,NA,HD000748
1963,NA,HD000748
1964,NA,HD000749
1965,NA,HD000750
1966,NA,HD000751
1967,NA,HD000751
1968,NA,HD000752
1969,NA,HD000752
1970,NA,HD000753
1971,NA,HD000753
1972,NA,HD000754
1973,NA,HD000754
1974,NA,HD000755
1975,NA,HD000755
1976,NA,HD000755
1977,NA,HD000755
1978,NA,HD000756
1979,NA,HD000756
1980,NA,HD000757
1981,NA,HD000758
1982,NA,HD000759
1983,NA,HD000760
1984,NA,HD000761
1985,NA,HD000762
1986,NA,HD000762
1987,NA,HD000762
1988,NA,HD000762
1989,NA,HD000762
1990,NA,HD000762
1991,NA,HD000762
1992,NA,HD000762
1993,NA,HD000762
1994,NA,HD000762
1995,NA,HD000762
1996,NA,HD000762
1997,NA,HD000762
1998,NA,HD000762
1999,NA,HD000762
2000,NA,HD000762
2001,NA,HD000764
2002,NA,HD000765
2003,NA,HD000765
2004,NA,HD000767
2005,NA,HD000768
2006,NA,HD000768
2007,NA,HD000768
2008,NA,HD000769
2009,NA,HD000769
2010,NA,HD000771
2011,NA,HD000772
2012,NA,HD000773
2013,NA,HD000773
2014,NA,HD000774
2015,NA,HD000775
2016,NA,HD000777
2017,NA,HD000778
2018,NA,HD000780
2019,NA,HD000781
2020,NA,HD000781
2021,NA,HD000782
2022,NA,HD000782
2023,NA,HD000783
2024,NA,HD000784
2025,NA,HD000784
2026,NA,HD000784
2027,NA,HD000785
2028,NA,HD000785
2029,NA,HD000785
2030,NA,HD000785
2031,NA,HD000786
2032,NA,HD000787
2033,NA,HD000788
2034,NA,HD000788
2035,NA,HD000788
2036,NA,HD000788
2037,NA,HD000788
2038,NA,HD000789
2039,NA,HD000789
2040,NA,HD000790
2041,NA,HD000791
2042,NA,HD000792
2043,NA,HD000793
2044,NA,HD000793
2045,NA,HD000793
2046,NA,HD000794
2047,NA,HD000794
2048,NA,HD000795
2049,NA,HD000796
2050,NA,HD000796
2051,NA,HD000796
2052,NA,HD000797
2053,NA,HD000798
2054,Tigullis Liguria,HD000799
2055,NA,HD000800
2056,NA,HD000800
2057,NA,HD000801
2058,NA,HD000802
2059,NA,HD000803
2060,NA,HD000803
2061,NA,HD000804
2062,NA,HD000805
2063,NA,HD000805
2064,NA,HD000806
2065,NA,HD000806
2066,NA,HD000807
2067,NA,HD000808
2068,NA,HD000809
2069,NA,HD000809
2070,NA,HD000809
2071,NA,HD000810
2072,NA,HD000811
2073,NA,HD000811
2074,NA,HD000811
2075,NA,HD000812
2076,NA,HD000812
2077,NA,HD000813
2078,NA,HD000814
2079,NA,HD000815
2080,NA,HD000815
2081,NA,HD000815
2082,NA,HD000815
2083,NA,HD000815
2084,NA,HD000817
2085,NA,HD000818
2086,NA,HD000818
2087,NA,HD000818
2088,NA,HD000818
2089,NA,HD000818
2090,NA,HD000818
2091,NA,HD000819
2092,NA,HD000820
2093,NA,HD000821
2094,NA,HD000822
2095,NA,HD000822
2096,NA,HD000823
2097,NA,HD000824
2098,NA,HD000824
2099,NA,HD000824
2100,NA,HD000824
2101,NA,HD000825
2102,NA,HD000826
2103,NA,HD000826
2104,NA,HD000827
2105,NA,HD000828
2106,NA,HD000828
2107,NA,HD000829
2108,NA,HD000830
2109,NA,HD000830
2110,NA,HD000831
2111,NA,HD000832
2112,NA,HD000832
2113,NA,HD000833
2114,NA,HD000833
2115,NA,HD000833
2116,NA,HD000833
2117,NA,HD000834
2118,NA,HD000835
2119,NA,HD000835
2120,NA,HD000836
2121,NA,HD000837
2122,Autrico,HD000838
2123,NA,HD000838
2124,NA,HD000839
2125,NA,HD000839
2126,NA,HD000840
2127,NA,HD000841
2128,NA,HD000841
2129,NA,HD000842
2130,NA,HD000842
2131,NA,HD000842
2132,NA,HD000842
2133,NA,HD000843
2134,NA,HD000844
2135,NA,HD000844
2136,NA,HD000844
2137,NA,HD000845
2138,NA,HD000845
2139,NA,HD000845
2140,NA,HD000846
2141,NA,HD000846
2142,NA,HD000848
2143,NA,HD000848
2144,NA,HD000849
2145,NA,HD000849
2146,NA,HD000850
2147,NA,HD000850
2148,NA,HD000851
2149,NA,HD000851
2150,NA,HD000851
2151,NA,HD000851
2152,NA,HD000852
2153,NA,HD000853
2154,NA,HD000853
2155,NA,HD000853
2156,NA,HD000854
2157,NA,HD000854
2158,NA,HD000854
2159,NA,HD000855
2160,NA,HD000856
2161,NA,HD000856
2162,NA,HD000857
2163,NA,HD000857
2164,NA,HD000857
2165,NA,HD000857
2166,NA,HD000858
2167,NA,HD000860
2168,NA,HD000860
2169,NA,HD000861
2170,NA,HD000861
2171,NA,HD000862
2172,NA,HD000863
2173,NA,HD000864
2174,NA,HD000864
2175,NA,HD000864
2176,NA,HD000864
2177,NA,HD000864
2178,NA,HD000865
2179,NA,HD000866
2180,NA,HD000867
2181,NA,HD000868
2182,NA,HD000869
2183,NA,HD000869
2184,NA,HD000869
2185,NA,HD000869
2186,NA,HD000870
2187,NA,HD000870
2188,Sarmizegetusa,HD000871
2189,NA,HD000871
2190,NA,HD000871
2191,NA,HD000871
2192,NA,HD000871
2193,NA,HD000871
2194,NA,HD000871
2195,NA,HD000871
2196,NA,HD000872
2197,NA,HD000873
2198,NA,HD000873
2199,NA,HD000873
2200,NA,HD000874
2201,NA,HD000874
2202,NA,HD000874
2203,NA,HD000875
2204,NA,HD000875
2205,NA,HD000875
2206,NA,HD000876
2207,NA,HD000876
2208,NA,HD000877
2209,NA,HD000878
2210,NA,HD000879
2211,NA,HD000879
2212,NA,HD000881
2213,NA,HD000881
2214,NA,HD000882
2215,NA,HD000882
2216,NA,HD000883
2217,NA,HD000884
2218,NA,HD000885
2219,NA,HD000885
2220,NA,HD000885
2221,NA,HD000886
2222,NA,HD000887
2223,NA,HD000887
2224,NA,HD000887
2225,NA,HD000887
2226,NA,HD000887
2227,NA,HD000887
2228,NA,HD000888
2229,NA,HD000888
2230,NA,HD000888
2231,NA,HD000888
2232,NA,HD000889
2233,NA,HD000890
2234,NA,HD000890
2235,NA,HD000891
2236,NA,HD000892
2237,NA,HD000893
2238,NA,HD000894
2239,NA,HD000895
2240,NA,HD000895
2241,NA,HD000896
2242,NA,HD000897
2243,NA,HD000898
2244,NA,HD000898
2245,Herculaneum,HD000899
2246,NA,HD000900
2247,NA,HD000900
2248,NA,HD000901
2249,NA,HD000902
2250,NA,HD000902
2251,NA,HD000902
2252,NA,HD000902
2253,NA,HD000903
2254,NA,HD000903
2255,NA,HD000903
2256,NA,HD000904
2257,NA,HD000905
2258,NA,HD000905
2259,NA,HD000905
2260,NA,HD000905
2261,NA,HD000905
2262,NA,HD000906
2263,NA,HD000906
2264,NA,HD000906
2265,NA,HD000907
2266,NA,HD000908
2267,NA,HD000908
2268,NA,HD000908
2269,NA,HD000909
2270,NA,HD000909
2271,NA,HD000909
2272,NA,HD000910
2273,NA,HD000910
2274,NA,HD000911
2275,NA,HD000911
2276,NA,HD000912
2277,NA,HD000913
2278,NA,HD000914
2279,NA,HD000915
2280,NA,HD000916
2281,NA,HD000916
2282,NA,HD000916
2283,NA,HD000916
2284,NA,HD000918
2285,NA,HD000918
2286,NA,HD000918
2287,NA,HD000918
2288,NA,HD000919
2289,NA,HD000921
2290,NA,HD000922
2291,NA,HD000923
2292,NA,HD000924
2293,NA,HD000925
2294,NA,HD000926
2295,NA,HD000926
2296,NA,HD000926
2297,NA,HD000927
2298,NA,HD000927
2299,NA,HD000927
2300,NA,HD000928
2301,NA,HD000928
2302,Virunum,HD000929
2303,NA,HD000929
2304,NA,HD000929
2305,NA,HD000929
2306,NA,HD000930
2307,NA,HD000931
2308,NA,HD000933
2309,NA,HD000934
2310,NA,HD000935
2311,NA,HD000936
2312,NA,HD000936
2313,NA,HD000937
2314,NA,HD000937
2315,NA,HD000938
2316,NA,HD000939
2317,NA,HD000940
2318,NA,HD000940
2319,NA,HD000943
2320,NA,HD000943
2321,NA,HD000943
2322,NA,HD000944
2323,NA,HD000945
2324,[---]ria,HD000946
2325,NA,HD000946
2326,NA,HD000947
2327,NA,HD000947
2328,NA,HD000948
2329,NA,HD000949
2330,Anaunensis,HD000950
2331,NA,HD000952
2332,NA,HD000952
2333,NA,HD000953
2334,NA,HD000954
2335,NA,HD000955
2336,NA,HD000955
2337,NA,HD000955
2338,NA,HD000955
2339,NA,HD000956
2340,NA,HD000956
2341,NA,HD000957
2342,NA,HD000958
2343,NA,HD000959
2344,NA,HD000959
2345,NA,HD000960
2346,NA,HD000960
2347,NA,HD000961
2348,NA,HD000961
2349,NA,HD000961
2350,NA,HD000962
2351,NA,HD000962
2352,NA,HD000963
2353,Numidia,HD000964
2354,NA,HD000965
2355,NA,HD000965
2356,NA,HD000966
2357,NA,HD000967
2358,NA,HD000968
2359,NA,HD000968
2360,NA,HD000969
2361,NA,HD000970
2362,NA,HD000970
2363,NA,HD000970
2364,NA,HD000971
2365,NA,HD000972
2366,NA,HD000972
2367,NA,HD000973
2368,NA,HD000973
2369,NA,HD000973
2370,NA,HD000973
2371,NA,HD000973
2372,NA,HD000973
2373,NA,HD000973
2374,NA,HD000973
2375,NA,HD000973
2376,NA,HD000973
2377,NA,HD000973
2378,NA,HD000973
2379,NA,HD000973
2380,NA,HD000973
2381,NA,HD000973
2382,NA,HD000973
2383,NA,HD000973
2384,NA,HD000973
2385,NA,HD000973
2386,NA,HD000973
2387,NA,HD000973
2388,NA,HD000973
2389,NA,HD000973
2390,NA,HD000973
2391,NA,HD000973
2392,NA,HD000973
2393,NA,HD000973
2394,NA,HD000973
2395,NA,HD000973
2396,NA,HD000973
2397,NA,HD000973
2398,NA,HD000973
2399,NA,HD000973
2400,NA,HD000973
2401,NA,HD000973
2402,NA,HD000973
2403,NA,HD000973
2404,NA,HD000973
2405,NA,HD000973
2406,NA,HD000973
2407,NA,HD000973
2408,NA,HD000973
2409,NA,HD000974
2410,NA,HD000975
2411,NA,HD000975
2412,Stobi,HD000976
2413,NA,HD000976
2414,NA,HD000977
2415,NA,HD000977
2416,NA,HD000977
2417,NA,HD000978
2418,NA,HD000979
2419,NA,HD000980
2420,NA,HD000981
2421,NA,HD000982
2422,NA,HD000982
2423,NA,HD000982
2424,NA,HD000983
2425,NA,HD000984
2426,NA,HD000984
2427,NA,HD000984
2428,NA,HD000984
2429,NA,HD000986
2430,NA,HD000987
2431,NA,HD000988
2432,NA,HD000988
2433,NA,HD000988
2434,NA,HD000989
2435,NA,HD000989
2436,NA,HD000989
2437,NA,HD000990
2438,NA,HD000992
2439,NA,HD000993
2440,NA,HD000993
2441,NA,HD000994
2442,NA,HD000994
2443,NA,HD000994
2444,NA,HD000994
2445,NA,HD000994
2446,NA,HD000995
2447,NA,HD000995
2448,NA,HD000995
2449,NA,HD000996
2450,NA,HD000998
2451,NA,HD000998
2452,NA,HD000999
2453,NA,HD000999
2454,NA,HD001000
2455,NA,HD001001
2456,NA,HD001001
2457,NA,HD001002
2458,NA,HD001002
2459,NA,HD001003
2460,NA,HD001003
2461,NA,HD001004
2462,NA,HD001005
2463,NA,HD001005
2464,NA,HD001005
2465,NA,HD001005
2466,NA,HD001006
2467,NA,HD001006
2468,NA,HD001006
2469,Roma,HD001007
2470,NA,HD001007
2471,NA,HD001007
2472,NA,HD001007
2473,NA,HD001007
2474,NA,HD001007
2475,NA,HD001007
2476,NA,HD001007
2477,NA,HD001007
2478,NA,HD001007
2479,NA,HD001007
2480,NA,HD001007
2481,NA,HD001007
2482,NA,HD001007
2483,NA,HD001007
2484,NA,HD001007
2485,NA,HD001007
2486,NA,HD001007
2487,NA,HD001007
2488,NA,HD001007
2489,NA,HD001007
2490,NA,HD001007
2491,NA,HD001007
2492,NA,HD001007
2493,NA,HD001007
2494,NA,HD001007
2495,NA,HD001007
2496,NA,HD001007
2497,NA,HD001007
2498,NA,HD001007
2499,NA,HD001007
2500,NA,HD001007
2501,NA,HD001007
2502,NA,HD001007
2503,NA,HD001007
2504,NA,HD001007
2505,NA,HD001007
2506,NA,HD001007
2507,NA,HD001007
2508,NA,HD001007
2509,NA,HD001007
2510,NA,HD001007
2511,NA,HD001007
2512,NA,HD001008
2513,NA,HD001008
2514,NA,HD001010
2515,NA,HD001011
2516,NA,HD001011
2517,NA,HD001011
2518,NA,HD001013
2519,NA,HD001014
2520,NA,HD001016
2521,NA,HD001017
2522,NA,HD001017
2523,NA,HD001018
2524,NA,HD001019
2525,NA,HD001020
2526,NA,HD001022
2527,NA,HD001023
2528,NA,HD001023
2529,NA,HD001024
2530,NA,HD001024
2531,NA,HD001024
2532,NA,HD001025
2533,NA,HD001026
2534,NA,HD001027
2535,NA,HD001027
2536,NA,HD001027
2537,NA,HD001027
2538,NA,HD001027
2539,NA,HD001027
2540,NA,HD001027
2541,NA,HD001027
2542,NA,HD001027
2543,NA,HD001027
2544,NA,HD001027
2545,NA,HD001028
2546,NA,HD001029
2547,NA,HD001029
2548,NA,HD001030
2549,NA,HD001030
2550,NA,HD001032
2551,NA,HD001032
2552,NA,HD001033
2553,NA,HD001033
2554,NA,HD001033
2555,NA,HD001033
2556,NA,HD001033
2557,NA,HD001033
2558,NA,HD001034
2559,NA,HD001035
2560,NA,HD001035
2561,NA,HD001036
2562,NA,HD001036
2563,NA,HD001036
2564,NA,HD001037
2565,NA,HD001038
2566,NA,HD001041
2567,NA,HD001041
2568,NA,HD001042
2569,NA,HD001042
2570,NA,HD001042
2571,NA,HD001042
2572,NA,HD001042
2573,NA,HD001042
2574,NA,HD001042
2575,NA,HD001042
2576,NA,HD001042
2577,NA,HD001042
2578,NA,HD001042
2579,NA,HD001043
2580,NA,HD001044
2581,NA,HD001044
2582,NA,HD001046
2583,NA,HD001046
2584,NA,HD001046
2585,NA,HD001047
2586,NA,HD001047
2587,NA,HD001048
2588,NA,HD001049
2589,NA,HD001049
2590,NA,HD001050
2591,NA,HD001050
2592,NA,HD001051
2593,NA,HD001051
2594,NA,HD001051
2595,NA,HD001051
2596,NA,HD001051
2597,NA,HD001051
2598,NA,HD001051
2599,NA,HD001051
2600,NA,HD001051
2601,NA,HD001051
2602,NA,HD001051
2603,NA,HD001051
2604,NA,HD001051
2605,NA,HD001051
2606,NA,HD001051
2607,NA,HD001051
2608,NA,HD001051
2609,NA,HD001051
2610,NA,HD001051
2611,NA,HD001052
2612,NA,HD001052
